Timestamp,V_Meas(Avg),V_Pred(EKF),SoC_CC(%),SoC_EKF(%),dt
10:59:10,3.553,3.524321,99.99412298,100,1
10:59:11,3.536,3.526799,99.98824596,100,1
10:59:12,3.522,3.526454,99.98236895,99.92573261,1
10:59:13,3.507,3.524343,99.97649193,99.65731502,1
10:59:14,3.493,3.518198,99.97061491,99.2611289,1
10:59:15,3.486,3.510036,99.96473789,98.87270927,1
10:59:16,3.479,3.502447,99.95886087,98.48567247,1
10:59:17,3.471,3.495095,99.95298386,98.08303714,1
10:59:18,3.464,3.487548,99.94710684,97.68742323,1
10:59:19,3.461,3.480115,99.94122982,97.36557,1
10:59:20,3.457,3.473894,99.9353528,97.08201289,1
10:59:21,3.45,3.46826,99.92947578,96.77901268,1
10:59:22,3.45,3.462196,99.92359877,96.57705426,1
10:59:23,3.442,3.457818,99.91772175,96.32033706,1
10:59:24,3.441,3.452386,99.91184473,96.13655806,1
10:59:25,3.436,3.448183,99.90597,95.94324827,1
10:59:26,3.435,3.443737,99.90009069,95.80504894,1
10:59:27,3.434,3.44025,99.89421368,95.70599794,1
10:59:28,3.428,3.43746,99.88833666,95.56130171,1
10:59:29,3.428,3.433762,99.88245964,95.47218084,1
10:59:30,3.427,3.4311,99.87658262,95.4079628,1
10:59:31,3.42,3.428909,99.8707056,95.27719617,1
10:59:32,3.42,3.425368,99.86482859,95.19715905,1
10:59:33,3.42,3.422819,99.85895157,95.15287876,1
10:59:34,3.414,3.420991,99.85307455,95.05307674,1
10:59:35,3.413,3.417999,99.84719753,95.06824017,1
10:59:36,3.412,3.415894,99.84132051,95.0412631,1
10:59:37,3.41,3.413894,99.8354435,95.04339695,1
10:59:38,3.406,3.412089,99.82956648,95.02270818,1
10:59:39,3.406,3.409692,99.82368946,95.02664804,1
10:59:40,3.405,3.408054,99.81781244,95.01302242,1
10:59:41,3.403,3.406453,99.81194,95.00809908,1
10:59:42,3.399,3.404879,99.80605841,94.99752522,1
10:59:43,3.399,3.402965,99.80018139,94.99479532,1
10:59:44,3.398,3.401453,99.79430437,94.98513937,1
10:59:45,3.397,3.400139,99.78842735,94.98076439,1
10:59:46,3.391,3.398875,99.78255033,94.97138858,1
10:59:47,3.391,3.396817,99.77667332,94.97243762,1
10:59:48,3.391,3.39512,99.7707963,94.9575603,1
10:59:49,3.39,3.393866,99.76491928,94.96193,1
10:59:50,3.388,3.39258,99.75904226,94.94470954,1
10:59:51,3.383999,3.39132,99.75316525,94.96768713,1
10:59:52,3.383999,3.389471,99.74728823,94.90404129,1
10:59:53,3.383,3.388332,99.74141121,94.99661922,1
10:59:54,3.381,3.386704,99.73553419,94.84589696,1
10:59:55,3.377,3.385885,99.72965717,94.95626092,1
10:59:56,3.377,3.383789,99.72378016,94.87644434,1
10:59:57,3.377,3.382552,99.7179,94.9195385,1
10:59:58,3.377,3.381254,99.71202612,94.91478205,1
10:59:59,3.376,3.380264,99.7061491,94.9105978,1
11:00:00,3.374,3.379299,99.70027208,94.90659237,1
11:00:01,3.369,3.378221,99.69439507,94.90376115,1
11:00:02,3.369,3.376656,99.68851805,94.8895812,1
11:00:03,3.369,3.375338,99.68264103,94.86704469,1
11:00:04,3.369,3.374217,99.67676401,94.84050274,1
11:00:05,3.369,3.373256,99.67088699,94.81285214,1
11:00:06,3.365,3.372429,99.66500998,94.76159215,1
11:00:07,3.362,3.3712,99.65913296,94.69159245,1
11:00:08,3.362,3.369748,99.65325594,94.62597966,1
11:00:09,3.362,3.36849,99.64737892,94.56595778,1
11:00:10,3.362,3.367399,99.6415019,94.51212287,1
11:00:11,3.361,3.366455,99.63562489,94.45527792,1
11:00:12,3.359,3.365505,99.62974787,94.38612461,1
11:00:13,3.355,3.364419,99.62387,94.2856133,1
11:00:14,3.355,3.362947,99.61799383,94.19777393,1
11:00:15,3.355,3.361673,99.61211681,94.12164688,1
11:00:16,3.355,3.360572,99.6062398,94.05607581,1
11:00:17,3.354,3.35962,99.60036278,93.98921132,1
11:00:18,3.354,3.358664,99.59448576,93.93215775,1
11:00:19,3.349,3.357838,99.58860874,93.828547,1
11:00:20,3.348,3.356452,99.58273172,93.72857213,1
11:00:21,3.348,3.355121,99.57685471,93.64306331,1
11:00:22,3.348,3.353972,99.57097769,93.57019067,1
11:00:23,3.348,3.352981,99.56510067,93.50832105,1
11:00:24,3.347,3.352127,99.55922365,93.44475865,1
11:00:25,3.347,3.351256,99.55334663,93.3909893,1
11:00:26,3.345,3.350505,99.54746962,93.32318306,1
11:00:27,3.341,3.349587,99.5415926,93.22080016,1
11:00:28,3.34,3.348255,99.53571558,93.12229,1
11:00:29,3.34,3.346971,99.52984,93.03837,1
11:00:30,3.34,3.345864,99.52396154,92.96694398,1
11:00:31,3.339,3.344911,99.51808453,92.89518595,1
11:00:32,3.339,3.343953,99.51220751,92.8342104,1
11:00:33,3.339,3.343129,99.50633049,92.78253317,1
11:00:34,3.336,3.342419,99.50045347,92.70566106,1
11:00:35,3.333,3.341401,99.49457645,92.60714054,1
11:00:36,3.333,3.340118,99.48869944,92.523,1
11:00:37,3.333,3.339012,99.48282242,92.45122671,1
11:00:38,3.333,3.338059,99.4769454,92.39009023,1
11:00:39,3.333,3.337238,99.47106838,92.33804345,1
11:00:40,3.332,3.33653,99.46519136,92.28298664,1
11:00:41,3.332,3.335786,99.45931435,92.23613143,1
11:00:42,3.331,3.335145,99.45343733,92.18551517,1
11:00:43,3.328,3.334457,99.44756031,92.11014509,1
11:00:44,3.326,3.333459,99.44168329,92.02424288,1
11:00:45,3.326,3.332329,99.43581,91.9506669,1
11:00:46,3.326,3.331354,99.42992926,91.88768268,1
11:00:47,3.326,3.330515,99.42405224,91.83379412,1
